Alexpe77,1946747963,-7.1130524777933E+018,Alex P,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
rodo_miranda,1972943592,-5.89312981537496E+018,Rodolfo Miranda,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
RockyBCAW,1663286478,-7.39092897787884E+018,Rocky,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1515153159,1.20451513838967E+018,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
minnie0702,1963484631,-8.89633673314788E+018,My Nguyen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
aussiegingersnap,994674419,5.00589451415311E+018,Jason Toevs - [Revelar],"Catalyst Community Reviewers, Moderators, Advisors",1461608981
questzwerg,1275431106,-8.81523874513993E+018,[QUEST]Zwerg,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
GreatnessOne,5279538786,-9.2201390130496E+017,Gorga Siagian -HarianKriptomid,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
matt_artano,1407599456,-6.96762131896938E+018,Matt (Artano),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5199800718,2.64954815178452E+018,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ngbon1605,1939447753,-9.07877036698985E+018,Trang Ng (Bon),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5035594299,-7.2934496705662E+018,Wallace Troll,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
HUYGIAP,410855961,-6.30871151696231E+018,—-GIAPU—-,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Gicspy,1810976688,6.08607565454506E+018,Marco,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Emmax254,776853732,-2.47380089620243E+018,Emmanuel Mutisya,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
AnushkaSomaPatel,5203154421,2.16778059349809E+018,Anushka Soma-Patel,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5702378607,3.22574356956563E+017,Harris Orji,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,756348878,-4.01404190340512E+018,VanDu,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
reitcircles2023,1081263014,1.86807270909522E+017,Reitcircles,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
jesuisseu,5065088901,2.24576812986853E+018,Wes Solomons,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Christian_Weiland3,66431442,8.48389485441593E+018,Christian,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5544757281,5.6023796070184E+018,Dorota621 M,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5031728547,3.40597942002247E+017,Humble Servant,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Millie32,2052358080,2.40843873690837E+018,Mildred Mukoya,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
faizulradzali,2052267132,4.2251308430276E+018,.,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5493909106,-5.31474614225847E+018,Bao Dinh,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
honggiang1905,876821849,3.23109316469472E+018,Giang Nguyen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
maasaidotio,1737149434,4.52957511240661E+018,Maasai.io A Cardano Stake Pool,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1925527012,1.72657635440072E+018,Kendall Reyes,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Atamano05,1574173616,-4.80761195857085E+018,Rebecca,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1330376165,2.36437484604034E+018,Organic Thoughts,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
hatinhminhthuong,752600082,3.60593310663648E+018,TMN Vision,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
my_kuh,1696041318,-5.32658330412838E+018,mike,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
mkungla,927123914,-1.25557396460147E+018,mkungla,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5260079833,3.43286827960992E+018,Đức Anh,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
VlatkaGalijan,5453311362,4.66378960876144E+018,Vlatka G,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
tuanle0810,839790230,5.44001811366358E+018,Tuan Le,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
LoganLQ,5185859846,4.62897689408425E+016,LoganG,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Skunkwalker,658687224,-8.66645260394654E+018,Aldion,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,2091844198,8.24362335393054E+018,Giovanna,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
SubmarineSteel,758660306,5.5892716041162E+018,Justus 👁️⃤,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ashishkenganal,600645070,-1.76363389810886E+018,Ashish Kenganal,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
IntruderPTY,831452585,2.67946006002978E+018,ROBERTO CERRUD @IntruderPTY,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
rexated,1684281064,7.46532823142822E+017,the-rex,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
michele010,1010726317,1.03503723381417E+018,Michele Michele,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
stakemanlol,1576389183,-6.49194540832188E+018,J.R.,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
MatzeLopi,1467699493,-3.81861937195449E+018,Matze,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
nadiahopkins,1749006261,-4.89576043660513E+018,Nadia Hopkins,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1642431295,8.04416163383318E+018,Jochen Mönch,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1977281585,-2.87578097611614E+018,Birgitta Eckerström Ubby,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Omoloola,868724306,8.91297547575609E+017,Omolola Tofade,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
agteixeira13,1602004748,6.81414216342353E+017,Alex Teixeira,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1985172992,2.52051606076166E+018,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Giampiero_GOLGI,1772605098,4.41728385169992E+018,Giampiero di dieco,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
CosmicRayBan,1626197965,2.69240243315534E+018,Alberto Mayhem,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5539829600,2.85046619995212E+018,Comfort,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Pritts33,1216380533,-4.69115760847348E+017,Prithvi J,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1625168338,5.11807174960361E+018,Trương Đức Vũ,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5495206683,3.23755805380148E+018,Văn Giáp,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
zaaley,692852338,3.0407681634126E+018,Clara Shaibu-Waale,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5562118026,-7.9409245216011E+018,Shaik Shahabuddin,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
TokyoByNight,1805172061,4.48989630441412E+018,ParisByNight,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
edufua_e,5316199855,9.4861612644947E+017,Edufua,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
pavlovicsa,1816025954,-3.73442068266481E+018,aleksandr,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
giangpt,405893339,-4.64807461658602E+018,Giang Trường,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5521656126,-6.16772871731003E+017,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
PorteAT,1997247268,-5.10216791157662E+018,Alejandro Torales,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Im_Alpha93,1720460660,4.05592038190204E+018,Alpha,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
LouMagie,434432262,6.31863481474618E+018,Lou,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
hunglethanh9,397715414,-2.56976441486882E+018,Hung Le,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Mina0496,1582373002,-5.01670242848225E+017,Minh Tran,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
muoibean96,1811897098,1.08812282178735E+018,Bean Đỗ,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Jaime_Marz,1619859355,1.55905259455981E+018,Jaime Martinez,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5073887153,-8.46377688904055E+018,Preethi Prince,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,754065727,5.43492456458093E+018,Ognian Gadoularov,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5002113656,-7.24696525027793E+018,Matija,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,376221531,5.68890438230164E+018,FAVOUR,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Cardanocoffeer,963249501,6.3856347058027E+017,Yen Tu Nui,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Rarito_elKang,1531964057,-7.26966027773499E+017,Rari.kangu,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
adaguppy,2137467255,7.7838159454504E+018,adaguppy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
gsipes,1845058695,-1.99063919374396E+018,Gene Sipes,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
gonzalaga,5290275758,1.85700251009752E+017,Dan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5349870469,8.49192087339963E+018,Phenyo,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5132873846,1.89450106766455E+017,RokeyOne11,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,848849786,-2.43447588746559E+018,Nafets Der Viertelvorzwölfte,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,452693425,-2.09078832672181E+017,firefist,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
bredamatt,5057734484,-7.74039987308643E+018,Mattia,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
sandyphin,102390867,3.20863191890868E+018,Sandy Phin,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
TrangDNH,1954979853,-9.14351463230233E+018,Duong Trang,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5001686626,-5.02990818644611E+018,Jhavid Mohseni,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1860553985,2.20019475436981E+018,rohit,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
guzmanpablo,1706090699,2.18915768525521E+018,Pablo,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Desmontr,286802357,-5.93543864763406E+018,Desmon,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Dienlynguyen,5478556572,-4.28964579716466E+018,Dien Nguyen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
thanhseven09,1510896398,2.82948499953639E+018,Thành Vũ Xuân,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
luanle95,1922088062,-5.78261074228495E+018,Luan Lee,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ronalbecks,1938953135,-5.0349017130352E+018,Ronalbecks,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ThanhPhien237,1031507061,5.20659437255037E+017,Thanh Phiên Nguyễn,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Decentralized_Af,17086209,9.21704869227066E+018,Karake,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Peer877,822830646,3.04761875959273E+018,Peer Hansen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,907960444,9.09794300318856E+018,MSH,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ADAONEPool,497053498,-1.66620515582114E+018,Jose [ONE1]⚡️ Stake Pool ⚡️,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Annatran03,5080091355,-2.08446435166829E+018,Anna Tran,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
altimario,2111422352,3.93748208143721E+018,AltiMario,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Bsandmann,1643625636,7.29164133777627E+018,Björn Sandmann,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Hien_Giang,5542628616,-4.0277427756762E+018,Giang Hien,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,737588491,-4.45574449714534E+017,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
datleviet,1044734752,-3.31499067354318E+017,Dat Le Viet,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
blaiseGuy,5058525532,-3.57053265549013E+017,blasé_🌾,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
McYolo,400972913,-9.13335947315314E+018,McYolo,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
dominiktilman,1088433017,-7.64616664133652E+018,Dom,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Ps_Peliah,998930877,1.67825284252506E+017,Peliah,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Lambon2020,1489920872,-4.51360136838059E+018,C A T H Y,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
kopeboy,76270347,2.70554597661784E+018,Lorenzo Giovenali,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
madblocks,1158915352,5.94523332876301E+018,Hollow Grahm,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1580102091,7.06306054806284E+017,Akpekame Nelson,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
PolymathGirl,5056204744,-6.96153167819613E+018,Meg₳n,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Calin_frk,983281048,8.46687039745707E+018,Calin,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
pionmedvedeva,142170313,3.4304872915925E+018,Pion Medvedeva,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
nskumoren,2077263449,7.50349579539331E+018,Nsikak,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
nixelmago,879127941,2.08921189728246E+018,El El,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Musalawal04,804610522,-6.68933239559802E+018,LAWAL MUSA,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Ampeldento,1464577858,-4.28453697612257E+018,Yogi,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Agritechsociety,5022810299,9.01896785633353E+018,Agritech Society(rep),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
BartKy,779276939,-6.81867569636182E+018,T K,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1460259352,-5.36784238787442E+018,Fati,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
tshlam,499750876,1.94959001351045E+017,Trần Lam,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,547691370,1.08072716506311E+018,John | CardanoBook.com,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
kjack,479255141,3.24946784509573E+018,J acks,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
JimiPorter,544776091,8.74537582270945E+018,jaime,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5308256486,-3.7025156394899E+018,Krypto Threadz,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1682367994,-8.53508565225924E+018,Nico,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Jokandeyji,1070493015,2.24367901372976E+018,Abdulwasiu Okandeji,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
bmca1123,1952383617,5.79845357421777E+018,Brad,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1734964923,3.77951028934511E+018,N+Fold,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
lovechainz,451722694,-7.6877556229529E+018,Scott,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
maruchoex,410833033,2.78610140986897E+018,Matto H,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
LyraAlluse,1524592038,-7.8750129319346E+018,Emma Downs,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
raqsinnovations,1915329666,-1.65016512797637E+017,Raquel D.,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
psuzzi,731335538,-1.87292792433171E+018,Patrik Suzzi,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
MetaMillionAir7,2140654735,-1.32299015156153E+018,Myron Encalade,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
E_Joey_C,1995600453,7.09013826610652E+018,Joey Chessher,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1034177560,-3.59358456183604E+018,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
M00NL1GHT3R,504773944,-2.59578070006886E+017,M00NL1GHT,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ivannoor10,198043384,-6.81628319782676E+018,I N,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1567494746,7.44940788629284E+018,Bla Ze,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Labeganwahab,634619563,6.36431051048754E+018,Abdulwahab mayowa,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Irfnhfz,308314855,7.76078047900645E+018,fun,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
IgorNegrao,178243412,-1.15403390271506E+018,Igor Negrão,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
smkasar,466435064,2.38678668256024E+018,Asmodeus,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Helia0209,5122441965,3.41674205793266E+016,Helia,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1425806266,-6.64930616241876E+018,Dominic,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
slopecowboy,2117357095,2.02064210435361E+018,Slope Cowboy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ddesp_s,5273949179,2.54571662296049E+018,Damien Despas,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Zilivex,688228974,1.37549276800186E+018,Antony Oak,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ZF3R478,194602485,7.81431248203921E+018,ZF3R478,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
DanTheRayMan,1608280942,-9.00448062282108E+018,DanTheRayMan (not a mod but still a fan),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1581644799,-2.02100339023583E+018,Josh,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
fdando,206127231,-7.40116100346258E+016,Danny,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
MeganWada,1623003111,-8.96048718175292E+018,Megan Hess,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Impactx,747211443,6.02793560632157E+018,Impact Leap,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
schaemai,1186044806,-7.95747420308423E+018,Maik,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
jk_4FREE,1957401522,2.54125409621655E+018,J K,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,547204912,6.73603171084086E+018,Night view,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
maruton,1996629390,3.55988140445619E+018,maruton,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
cgerckert,5052206470,6.04548772832969E+018,Christopher Erckert,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
lovel1990,5039094016,7.38949211755572E+018,Love,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Sallyanne1,1835827458,-4.04118209316693E+018,Sallyanne,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1916043500,1.18134504424174E+018,Big S1,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
sbaillou,1528280700,-4.57649490293719E+018,Sébastien,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,875918318,4.55735478849787E+018,Priscy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
borderreiver,1663482372,-2.02534737391512E+017,Border Reiver,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Nee_ariyadava,864021547,-6.59055648601377E+018,Niv,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Hnnnqq,2042128029,-1.2097818099803E+018,Henriq,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1821582126,-3.25975579084844E+018,Dappman,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
TranHaMy789,1211024108,8.53332092720434E+018,Tran HaMy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Selina2x,749740930,-5.21474630804815E+018,Selina Ho,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
alon_11111,1898448588,-2.62975285642104E+018,Alon,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Vuongnguyen838,851230523,3.95489134750591E+018,Vuong Nguyen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
DSQISE,5098538949,-3.86837514208459E+018,DSQISE,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
pedrolucasnet,1414783500,-5.82399346114136E+018,Pedro Lucas,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
quietbk,1775476671,3.23936685492936E+018,Dane Bulat,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
andretuwan,571869311,2.67326428095314E+018,Andre Tuwan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Frawgdog,5072018980,-3.61541208313128E+018,Randy Mitts,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
josephtran,893418756,5.58627015819361E+018,Joseph Tran,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
thanhthanh2172,2119251185,-7.26999058888463E+018,Izumi Aoki,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
JacquesMasuruku,5308875905,9.59599685248804E+017,Mapenzi Masuruku Jacques,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
festin10,1765536647,5.13290903606683E+018,Arthur,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
BayeReck,5066145077,-6.63019275554034E+018,Muslihudeen Mohammed,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
traubisoda13,1516078350,-3.64086601831246E+018,Elias,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
leifnjones,1404422274,3.27610822211517E+018,Leif J,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,768667771,-2.4942477211973E+018,Arundhati Kale,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
abramjs,198720775,2.56248425636047E+017,Abe,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
sats_konma,1713660107,2.3497508902354E+018,Sathyan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
VladaZemunac,1332723309,-8.44833705226134E+018,Vlad,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
sereialab,121195250,-3.00871558973314E+018,Elen Nas,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,796865003,4.43143105552295E+018,PipSqueak,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5334010934,4.35671851324476E+018,Luuk Ruben,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Bdalejos,1543423856,-3.54527070867005E+018,Bernardo Sandoval,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Trinhnguyen0303,1287556171,-7.30925237598277E+018,Jasmine Nguyễn,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1795963939,8.52680677709822E+018,V W,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
mark_stopka,406916560,-1.32536120633067E+018,Mark Stopka,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,705126963,-6.48081842951868E+018,Mark Brown,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
vohahuy,1627492447,-5.26883592665922E+018,vohahuy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
gavrielshaw,372066281,-8.35451347621381E+018,Gavriel,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Alagyira,668726350,-7.05873452348133E+018,Raymond Alagyira,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
O853RV3R,1688385251,1.24050440515289E+018,O853RV3R,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5307398556,-7.82821380135074E+018,Olivia K,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
cynthiaciacia,1166905581,-6.9619340424379E+018,cynthiatan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Cuongluu,384289958,4.97968790694102E+018,Cuong Luu,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
quanghuy246,1035359430,2.85615581375699E+018,Nguyễn Quang Huy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Lucasmac_TA,1711298126,2.76882958722151E+018,Lucas M,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Naveed_Urmani,1664008053,-4.44066265449931E+018,Naveed,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
kelochain,1370293547,3.11018447800497E+018,kelochain_,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
takdir96,132224532,-6.94856689635168E+018,takdir96,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Quangtvpc3,1139226454,7.75733636245231E+018,Quang Tran Van,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
julian_apolo,570102643,2.36775998344768E+018,JULI₳N,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
CristianJairRojas,1305440060,1.63235349529292E+018,Cristian Rojas,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,283471291,-8.59393997620265E+018,Nana Kay,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Quige1,1496452474,-2.25517214775173E+018,Q U I G Ξ 🏴#8860 😁,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
george5653,5211915789,-3.1322517631728E+018,George Yussif,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Apostle0007,876286974,-2.50781890076247E+018,Apostle0007,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1219848609,-1.60179421487091E+018,Erick,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
oddcrypto2,5149758668,8.28540176539884E+018,oddcrypto2,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
artnxs,1850056746,8.50956187268738E+018,Zack jones,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1773943701,-6.90568170925924E+018,Sam,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5021939701,5.08714670684276E+018,PhanH,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
DrivingTip,1980754693,4.07432072563694E+018,Chris Keller,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
White_w_a_l_k_e_r,1209063333,7.93168918367135E+018,White Walker,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
HennoMarais,1749559819,-1.20862917654904E+018,Henno Marais,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
nullValues,1507342664,-1.79344180648761E+018,David Jacobsen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
TaylorPearson1,1564363057,2.67264691908372E+018,Taylor Pearson,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Avl78,1397459708,1.44430910550479E+018,Abel CM,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
huanxing_chen,825034281,4.94788191297444E+018,Huanxing,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
CarPoolCryptoVROOM,1497269195,2.40391743391719E+018,Fletcher | Cardano,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Eeviluu,5353032710,-3.47869599270504E+017,Hang Luu,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Kellsie9,1916125506,-5.65671171228158E+018,Kellsie9,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Royruan,345621678,-3.61682660574326E+018,Roy Ruan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5036744081,7.55422150059536E+018,Ernest Opoku,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
em_ber321,1039017128,-1.50554316260678E+018,Hon.Ember Gideon❤️,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
